,,Phone 1: (920)779-9780,,
,,Fax: (920)779-9780,,
TOWN OF KAUKAUNA -,45026,CLERK: DEBRA K VANDER HEIDEN,http://www.townofkaukauna.com,4/29/2019
OUTAGAMIE COUNTY,,,,
,,"Municipal Address :W780 GREINER RD,",,
,,"KAUKAUNA, WI 54130-8028",,
,,"Mailing Address :W780 GREINER RD,",,
,,"KAUKAUNA, WI 54130-8028 ",,
,,Phone 1: (920)759-1677,,
,,Phone 2: (920)419-5539,,
,,Fax: (920)759-1678,,
TOWN OF LIBERTY -,45028,CLERK: JULIA DEGROOT,http://www.townofliberty.com/,7/26/2019
OUTAGAMIE COUNTY,,,,
,,"Municipal Address :N3918 HOLLOW RD, NEW",,
,,"LONDON, WI 54961-7307",,
,,"Mailing Address :PO BOX 525, NEW LONDON, WI",,
,,54961-0525 ,,
,,Phone 1: (920)427-0071,,
Printed 8/7/2020 10:35:34 AM,,,,Page 246 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
TOWN OF MAINE -,45030,CLERK: LORI ANN KLEVESAHL,http://townofmaineoutagamie.com,3/20/2019
OUTAGAMIE COUNTY,,,,
,,"Municipal Address :N8551 STATE HIGHWAY 187,",,
,,"SHIOCTON, WI 54170",,
,,"Mailing Address :W5402 BRUGGER RD, BLACK",,
,,"CREEK, WI 54106-8908 ",,
,,Phone 1: (920)525-1150,,
,,Phone 2: (920)525-5408,,
TOWN OF MAPLE,45032,CLERK: LYNETTE GITTER,http://www.townofmaplecreek.com/,9/12/2019
CREEK - OUTAGAMIE,,,,
,,DEPUTY CLERK: LARRY KATERZYNSKE,,
COUNTY,,,,
,,"Municipal Address :W10388 COUNTY ROAD W,",,
,,"NEW LONDON, WI 54961-9203",,
,,"Mailing Address :PO BOX 224, NEW LONDON, WI",,
,,54961-0224 ,,
,,Phone 1: (920)982-5258,,
,,Fax: (920)982-3929,,
TOWN OF ONEIDA -,45034,CLERK: JENNIFER ANDERSEN,http://townofoneida.org,3/27/2020
OUTAGAMIE COUNTY,,,,
,,"Municipal Address :N6593 COUNTY ROAD H,",,
,,"ONEIDA, WI 54155-9546",,
,,"Mailing Address :N6593 COUNTY ROAD H,",,
,,"ONEIDA, WI 54155-9546 ",,
,,Phone 1: (920)833-2211,,
,,Fax: (920)833-1668,,
TOWN OF OSBORN -,45036,CLERK: DARLENE SCHULTZ,https://townofosborn.com/,4/29/2020
OUTAGAMIE COUNTY,,,,
,,"Municipal Address :W3389 COUNTY ROAD EE,",,
,,"SEYMOUR, WI 54165-8602",,
,,"Mailing Address :N6362 BALLARD RD, SEYMOUR,",,
,,WI 54165-8602 ,,
,,Phone 1: (920)833-2942,,
,,Fax: (920)833-6088,,
TOWN OF SEYMOUR -,45038,CLERK: DARLENE - SCHULTZ,,4/29/2020
OUTAGAMIE COUNTY,,,,
,,"Municipal Address :N8055 FRENCH RD,",,
,,"SEYMOUR, WI 54165-8728",,
,,"Mailing Address :N6362 BALLARD RD, SEYMOUR,",,
,,WI 54165-8602 ,,
,,Phone 1: (920)833-2942,,
,,Fax: (920)833-2942,,
Printed 8/7/2020 10:35:34 AM,,,,Page 247 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
TOWN OF,45040,CLERK: CORY SWEDBERG,http://www.townofvandenbroek.org/,11/7/2019
VANDENBROEK -,,,,
,,"Municipal Address :W2030 COUNTY ROAD JJ,",,
OUTAGAMIE COUNTY,,"KAUKAUNA, WI 54130-9440",,
,,"Mailing Address :W2030 COUNTY ROAD JJ,",,
,,KAUKAUNA WI 54130-9440 ,,
,,Phone 1: (920)850-1848,,
VILLAGE OF BEAR,45106,CLERK: ASHLEY JANKE,http://villageofbearcreek.net/,4/16/2018
CREEK - OUTAGAMIE,,,,
,,DEPUTY CLERK: BETTY MILLER,,
COUNTY,,,,
,,"Municipal Address :109 PROSPECT ST, BEAR",,
,,"CREEK, WI 54922-9789",,
,,"Mailing Address :PO BOX 28, BEAR CREEK, WI",,
,,54922-0028 ,,
,,Phone 1: (715)752-4356,,
,,Phone 2: (715)752-4065,,
,,Fax: (715)752-3353,,
VILLAGE OF BLACK,45107,CLERK: BARBARA SCHUH,http://www.villageofblackcreek.com/,11/27/2019
CREEK - OUTAGAMIE,,,,
,,DEPUTY CLERK: CARLA HOLZ,,
COUNTY,,,,
,,"Municipal Address :301 N MAPLE ST, BLACK",,
,,"CREEK, WI 54106-9791",,
,,"Mailing Address :301 N MAPLE ST, BLACK",,
,,"CREEK, WI 54106-9791 ",,
,,Phone 1: (920)984-3295,,
,,Fax: (920)984-3250,,
VILLAGE OF COMBINED,45111,CLERK: RACQUEL SHAMPO-GIESE,http://www.combinedlocks.org,11/2/2017
LOCKS - OUTAGAMIE,,,,
,,DEPUTY CLERK: SARAH LESNICK,,
COUNTY,,,,
,,"Municipal Address :405 WALLACE ST, COMBINED",,
,,"LCKS, WI 54113-1129",,
,,"Mailing Address :405 WALLACE ST, COMBINED",,
,,"LCKS, WI 54113-1129 ",,
,,Phone 1: (920)788-7740 EXT 203,,
,,Phone 2: (920)788-7740 EXT 202,,
,,Fax: (920)788-7742,,
Printed 8/7/2020 10:35:34 AM,,,,Page 248 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
VILLAGE OF,45136,CLERK: JANE BOOTH,https://www.hortonvillewi.org/,4/3/2020
HORTONVILLE -,,,,
,,DEPUTY CLERK: NATHAN TREADWELL,,
OUTAGAMIE COUNTY,,,,
,,"Municipal Address :531 N NASH ST,",,
,,"HORTONVILLE, WI 54944-9776",,
,,"Mailing Address :P.O. BOX 99, HORTONVILLE, WI",,
,,54944-0099 ,,
,,Phone 1: (920)779-6011,,
,,Fax: (920)779-6552,,
VILLAGE OF KIMBERLY -,45141,CLERK: DANIELLE L BLOCK,http://www.vokimberly.org,5/10/2019
OUTAGAMIE COUNTY,,,,
,,DEPUTY CLERK: JANINE MICKE,,
,,"Municipal Address :515 W KIMBERLY AVE,",,
,,"KIMBERLY, WI 54136-1335",,
,,"Mailing Address :515 W KIMBERLY AVE,",,
,,"KIMBERLY, WI 54136-1335 ",,
,,Phone 1: (920)788-7500,,
,,Fax: (920)788-9723,,
VILLAGE OF LITTLE,45146,CLERK: LAURIE DECKER,http://www.littlechutewi.org,3/19/2020
CHUTE - OUTAGAMIE,,,,
,,"Municipal Address :108 W MAIN ST, LITTLE",,
COUNTY,,"CHUTE, WI 54140-1750",,
,,"Mailing Address :108 W MAIN ST, LITTLE CHUTE,",,
,,WI 54140-1750 ,,
,,Phone 1: (920)423-3852 EXT 9,,
VILLAGE OF NICHOLS -,45155,CLERK: LINDA HOES,https://villageofnichols.com/,12/17/2019
OUTAGAMIE COUNTY,,,,
,,"Municipal Address :N9065 KRULL RD, NICHOLS,",,
,,WI 54152,,
,,"Mailing Address :PO BOX 169, NICHOLS, WI",,
,,54152-0169 ,,
,,Phone 1: (920)525-2717,,
,,Phone 2: (920)419-1843,,
,,Fax: (920)525-5411,,
VILLAGE OF SHIOCTON -,45181,CLERK: LAURIE SWEENEY,http://shiocton.org/,12/5/2019
OUTAGAMIE COUNTY,,,,
,,DEPUTY CLERK: TAMMY FREE,,
,,"Municipal Address :N5605 STATE HIGHWAY 76,",,
,,"SHIOCTON, WI 54170-8615",,
,,"Mailing Address :PO BOX 96, SHIOCTON, WI",,
,,54170-0096 ,,
,,Phone 1: (920)986-3415,,
,,Fax: (920)986-3743,,
Printed 8/7/2020 10:35:34 AM,,,,Page 249 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
CITY OF APPLETON -,45201,CLERK: KAMI LYNCH,https://www.appleton.org/,3/20/2020
MULTIPLE COUNTIES,,,,
,,DEPUTY CLERK: ALAN STEWART,,
,,"Municipal Address :100 N APPLETON ST,",,
,,"APPLETON, WI 54911-4702",,
,,"Mailing Address :100 N APPLETON ST,",,
,,"APPLETON, WI 54911-4702 ",,
,,Phone 1: (920)832-6443,,
,,Phone 2: (920)832-6447,,
,,Fax: (920)832-5823,,
CITY OF KAUKAUNA -,45241,CLERK: SALLY KENNEY,http://www.cityofkaukauna.com,3/20/2019
MULTIPLE COUNTIES,,,,
,,DEPUTY CLERK: CHRISTINA HARTJES,,
,,"Municipal Address :144 W 2ND ST, KAUKAUNA,",,
,,WI 54130-2442,,
,,"Mailing Address :PO BOX 890, KAUKAUNA, WI",,
,,54130-0890 ,,
,,Phone 1: (920)766-6300 EXT 1110,,
,,Phone 2: (920)766-6300 EXT 1108,,
,,Fax: (920)766-6339,,
CITY OF SEYMOUR -,45281,CLERK: LORI THIEL,http://www.cityofseymourwi.org/,12/20/2017
OUTAGAMIE COUNTY,,,,
,,DEPUTY CLERK: KELLY GERRITS,,
,,"Municipal Address :328 N MAIN ST, SEYMOUR,",,
,,WI 54165-1312,,
,,"Mailing Address :328 N MAIN ST, SEYMOUR, WI",,
,,54165-1312 ,,
,,Phone 1: (920)833-2209,,
,,Fax: (920)833-7221,,
Printed 8/7/2020 10:35:34 AM,,,,Page 250 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
OZAUKEE COUNTY,,,,
TOWN OF BELGIUM -,46002,CLERK: GINGER MURPHY,http://www.town.belgium.wi.us,10/24/2017
OZAUKEE COUNTY,,,,
,,"Municipal Address :171 MAIN ST, BELGIUM, WI",,
,,53004,,
,,"Mailing Address :5698 LAKE CHURCH RD,",,
,,"BELGIUM, WI 53004-9406 ",,
,,Phone 1: (262)285-3326,,
TOWN OF CEDARBURG -,46004,CLERK: ERIC RYER,https://www.town.cedarburg.wi.us,7/6/2020
OZAUKEE COUNTY,,,,
,,DEPUTY CLERK: BONNIE ERICKSON,,
,,"Municipal Address :1293 WASHINGTON AVE,",,
,,"CEDARBURG, WI 53012-9304",,
,,"Mailing Address :1293 WASHINGTON AVE,",,
,,"CEDARBURG, WI 53012-9304 ",,
,,Phone 1: (262)377-4509,,
,,Fax: (262)377-0308,,
TOWN OF FREDONIA -,46006,CLERK: BOB EICHNER,http://www.town.fredonia.wi.us/,5/14/2018
OZAUKEE COUNTY,,,,
,,DEPUTY CLERK: CHERYL GORTON,,
,,"Municipal Address :242 FREDONIA AVE,",,
,,"FREDONIA, WI 53021-9401",,
,,"Mailing Address :PO BOX 12, FREDONIA, WI",,
,,53021-0012 ,,
,,Phone 1: (262)692-9673,,
,,Fax: (262)692-9643,,
TOWN OF GRAFTON -,46008,CLERK: LISA KIEN,https://www.townofgrafton.org/,12/11/2019
OZAUKEE COUNTY,,,,
,,DEPUTY CLERK: BONNIE BARTEL,,
,,"Municipal Address :1230 11TH AVE, GRAFTON,",,
,,WI 53024-1907,,
,,"Mailing Address :PO BOX 143, GRAFTON, WI",,
,,53024-0143 ,,
,,Phone 1: (262)377-8500,,
TOWN OF PORT,46012,CLERK: HEATHER KRUEGER,http://www.town.port-washington.wi.us,10/24/2017
WASHINGTON -,,,,
,,DEPUTY CLERK: DORIS FEIDER-SCHLENVOGT,,
OZAUKEE COUNTY,,,,
,,"Municipal Address :3715 HIGHLAND DR, PRT",,
,,"WASHINGTN, WI 53074-9702",,
,,"Mailing Address :3715 HIGHLAND DR, PRT",,
,,"WASHINGTN, WI 53074-9702 ",,
,,Phone 1: (262)284-5235,,
,,Phone 2: (262)339-4396,,
,,Fax: (262)284-5236,,
Printed 8/7/2020 10:35:34 AM,,,,Page 251 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
TOWN OF SAUKVILLE -,46014,CLERK: RAQUEL ENGELKE,http://www.town.saukville.wi.us,2/12/2020
OZAUKEE COUNTY,,,,
,,"Municipal Address :3762 LAKELAND RD,",,
,,"SAUKVILLE, WI 53080-1312",,
,,"Mailing Address :3762 LAKELAND RD,",,
,,"SAUKVILLE, WI 53080-1312 ",,
,,Phone 1: (262)675-9217,,
,,Phone 2: (262)675-6804,,
VILLAGE OF BELGIUM -,46106,CLERK: JULIE LESAR,https://www.village.belgium.wi.us/,4/14/2020
OZAUKEE COUNTY,,,,
,,DEPUTY CLERK: VICKIE BOEHNLEIN,,
,,"Municipal Address :104 Peter Thein Ave, Belgium,",,
,,WI 53004,,
,,"Mailing Address :104 Peter Thein Ave, Belgium, WI",,
,,53004,,
,,Phone 1: (262)285-7931 EXT 102,,
,,Fax: (262)285-3479,,
VILLAGE OF FREDONIA -,46126,CLERK: SANDI TRETOW,http://www.village.fredonia.wi.us,11/2/2017
OZAUKEE COUNTY,,,,
,,"Municipal Address :242 FREDONIA AVE,",,
,,"FREDONIA, WI 53021-9401",,
,,"Mailing Address :PO BOX 159, FREDONIA, WI",,
,,53021-0159 ,,
,,Phone 1: (262)692-9125,,
,,Fax: (262)692-2883,,
VILLAGE OF GRAFTON -,46131,CLERK: KAITY OLSEN,https://www.village.grafton.wi.us/,1/19/2018
OZAUKEE COUNTY,,,,
,,DEPUTY CLERK: CARMEN COURTRIGHT,,
,,"Municipal Address :860 BADGER CIR, GRAFTON,",,
,,WI 53024-9436,,
,,"Mailing Address :860 BADGER CIR, GRAFTON, WI",,
,,53024-9436 ,,
,,Phone 1: (262)375-5300,,
,,Fax: (262)375-5312,,
VILLAGE OF SAUKVILLE,46181,CLERK: MARY KAY BAUMANN,http://www.village.saukville.wi.us,11/2/2017
- OZAUKEE COUNTY,,,,
,,"Municipal Address :639 E GREEN BAY AVE,",,
,,"SAUKVILLE, WI 53080-2013",,
,,"Mailing Address :639 E GREEN BAY AVE,",,
,,"SAUKVILLE, WI 53080-2013 ",,
,,Phone 1: (262)284-9423,,
,,Fax: (262)284-9527,,
Printed 8/7/2020 10:35:34 AM,,,,Page 252 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
VILLAGE OF,46186,CLERK: AMY L LANGLOIS,www.village.thiensville.wi.us,7/6/2017
THIENSVILLE -,,,,
,,DEPUTY CLERK: COLLEEN LANDISCH-HANSEN,,
OZAUKEE COUNTY,,,,
,,"Municipal Address :250 ELM ST, THIENSVILLE, WI",,
,,53092-1602,,
,,"Mailing Address :250 ELM ST, THIENSVILLE, WI",,
,,53092-1602 ,,
,,Phone 1: (262)242-3720,,
,,Fax: (262)242-4743,,
CITY OF CEDARBURG -,46211,CLERK: TRACIE SETTE,https://www.ci.cedarburg.wi.us/,3/16/2020
OZAUKEE COUNTY,,,,
,,DEPUTY CLERK: AMY KLETZIEN,,
,,"Municipal Address :W63N645 WASHINGTON AVE,",,
,,"CEDARBURG, WI 53012-1945",,
,,"Mailing Address :PO BOX 49, CEDARBURG, WI",,
,,53012-0049 ,,
,,Phone 1: (262)375-7606,,
,,Fax: (262)375-7906,,
CITY OF MEQUON -,46255,CLERK: CAROLINE FOCHS,https://www.ci.mequon.wi.us/,2/20/2020
OZAUKEE COUNTY,,,,
,,DEPUTY CLERK: JANET MEYER,,
,,"Municipal Address :11333 N CEDARBURG RD,",,
,,"MEQUON, WI 53092-1930",,
,,"Mailing Address :11333 N CEDARBURG RD,",,
,,"MEQUON, WI 53092-1930 ",,
,,Phone 1: (262)236-2911,,
,,Phone 2: (262)236-2911,,
CITY OF PORT,46271,CLERK: SUSAN WESTERBEKE,https://cityofportwashington.com/,7/14/2020
WASHINGTON -,,,,
,,DEPUTY CLERK: KELSEY HUGHES,,
OZAUKEE COUNTY,,,,
,,"Municipal Address :100 W GRAND AVE, PRT",,
,,"WASHINGTN, WI 53074-2217",,
,,"Mailing Address :PO BOX 307, PRT WASHINGTN,",,
,,WI 53074-0307 ,,
,,Phone 1: (262)284-5585 EXT 1001,,
,,Phone 2: (262)284-5585 EXT 1026,,
,,Fax: (262)284-7224,,
Printed 8/7/2020 10:35:34 AM,,,,Page 253 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
PEPIN COUNTY,,,,
TOWN OF ALBANY -,47002,CLERK: JULIE HECK,,4/25/2019
PEPIN COUNTY,,,,
,,"Municipal Address :W1155 COUNTY ROAD R,",,
,,"MONDOVI, WI 54755",,
,,"Mailing Address :W1471 ALBANY W, MONDOVI,",,
,,WI 54755 ,,
,,Phone 1: (715)926-3410,,
TOWN OF DURAND -,47004,CLERK: LISA RIDGEWAY,,1/19/2018
PEPIN COUNTY,,,,
,,"Municipal Address :N5986 BRUNNER RD,",,
,,"DURAND, WI 54736-4607",,
,,"Mailing Address :W5887 US HIGHWAY 10,",,
,,"DURAND, WI 54736-4700 ",,
,,Phone 1: (608)317-8695,,
TOWN OF FRANKFORT -,47006,CLERK: MAUREEN MANORE,,1/5/2018
PEPIN COUNTY,,,,
,,"Municipal Address :N3290 BYINGTON RD, PEPIN,",,
,,WI 54759-4718,,
,,"Mailing Address :N3290 BYINGTON RD, PEPIN,",,
,,WI 54759-4718 ,,
,,Phone 1: (715)442-2685,,
TOWN OF LIMA - PEPIN,47008,CLERK: LAURIE KING,,1/14/2020
COUNTY,,,,
,,"Municipal Address :W4195 FORSTER RD,",,
,,"DURAND, WI 54736-4923",,
,,"Mailing Address :W3815 FORSTER RD, DURAND,",,
,,WI 54736-5005 ,,
,,Phone 1: (715)495-5899,,
TOWN OF PEPIN - PEPIN,47010,CLERK: NANCY A WOLFE,http://www.pepintownship.org,5/8/2019
COUNTY,,,,
,,"Municipal Address :N2514 Bogus Rd, Stockholm,",,
,,WI 54769-5602,,
,,"Mailing Address :W11086 FOSTER RD,",,
,,"STOCKHOLM, WI 54769-5602 ",,
,,Phone 1: (715)495-1034,,
TOWN OF STOCKHOLM -,47012,CLERK: MARTHA BLACK,https://www.townofstockholm.org/,2/25/2020
PEPIN COUNTY,,,,
,,DEPUTY CLERK: NANCY WOLFE,,
,,"Municipal Address :N2514 BOGUS ROAD,",,
,,"STOCKHOLM, WI 54769",,
,,"Mailing Address :N2843 COUNTY ROAD E,",,
,,"STOCKHOLM, WI 54769 ",,
,,Phone 1: (715)448-0496,,
Printed 8/7/2020 10:35:34 AM,,,,Page 254 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
TOWN OF WATERVILLE -,47014,CLERK: DIANE HOYT,,10/12/2018
PEPIN COUNTY,,,,
,,"Municipal Address :N6272 KITE HILL LN,",,
,,"ARKANSAW, WI 54721-9459",,
,,"Mailing Address :N6272 KITE HILL LN,",,
,,"ARKANSAW, WI 54721-9459 ",,
,,Phone 1: (715)285-5050,,
TOWN OF WAUBEEK -,47016,CLERK: SHELLY ANDERSON,,6/22/2018
PEPIN COUNTY,,,,
,,"Municipal Address :740 7th Ave, Durand, WI 54736",,
,,-1628,,
,,"Mailing Address :W7077 US Highway 10,",,
,,"Arkansaw, WI 54721 ",,
,,Phone 1: (715)672-8499,,
,,Phone 2: (715)495-4065,,
VILLAGE OF PEPIN -,47171,CLERK: MAGGIE SCHRUTH,http://pepinwisconsin.org/about-us,2/5/2020
PEPIN COUNTY,,,,
,,DEPUTY CLERK: MELISSA MURRAY,,
,,"Municipal Address :508 2ND ST, PEPIN, WI 54759-",,
,,7703,,
,,"Mailing Address :PO BOX 277, PEPIN, WI 54759-",,
,,277,,
,,Phone 1: (715)442-2461,,
,,Fax: (715)442-2466,,
VILLAGE OF,47181,CLERK: CINDY FAYERWEATHER,,3/19/2019
STOCKHOLM - PEPIN,,,,
,,"Municipal Address :2040 SPRING ST,",,
COUNTY,,"STOCKHOLM, WI 54769-0017",,
,,"Mailing Address :PO BOX 17, STOCKHOLM, WI",,
,,54769-0017 ,,
,,Phone 1: (715)495-3226,,
,,Phone 2: (715)442-2461 EXT _____,,
,,Fax: (715)442-2461,,
CITY OF DURAND -,47216,CLERK: ANGELA MORGAN,https://www.durand-wi.com/,1/10/2020
PEPIN COUNTY,,,,
,,"Municipal Address :104 E MAIN ST, DURAND, WI",,
,,54736-1143,,
,,"Mailing Address :PO BOX 202, DURAND, WI 54736",,
,,-0202 ,,
,,Phone 1: (715)672-8770 EXT 2,,
,,Phone 2: (715)672-8770 EXT 1,,
,,Fax: (715)672-8236,,
Printed 8/7/2020 10:35:34 AM,,,,Page 255 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
PIERCE COUNTY,,,,
TOWN OF CLIFTON -,48002,CLERK: KRIS JOHNSON,,1/9/2020
PIERCE COUNTY,,,,
,,"Municipal Address :W11705 COUNTY ROAD FF,",,
,,"RIVER FALLS, WI 54022",,
,,"Mailing Address :N8619 1060TH ST, RIVER",,
,,"FALLS, WI 54022 ",,
,,Phone 1: (715)426-0760,,
TOWN OF DIAMOND,48004,CLERK: TODD MEHRKENS,http://www.diamond-bluff-wi.org,11/2/2017
BLUFF - PIERCE,,,,
,,"Municipal Address :W9870 290TH AVE, HAGER",,
COUNTY,,"CITY, WI 54014-8348",,
,,"Mailing Address :W9004 290TH AVE, HAGER",,
,,"CITY, WI 54014-8358 ",,
,,Phone 1: (612)987-1059,,
,,Phone 2: (715)792-5512,,
TOWN OF ELLSWORTH -,48006,CLERK: PHYLLIS J BEASTROM,https://www.co.pierce.wi.us/municipal,4/14/2020
PIERCE COUNTY,,,%20government/ellsworth_township/ell,
,,,s_main_index.htm,
,,"Municipal Address :W6058 490TH AVE,",,
,,"ELLSWORTH, WI 54011-3000",,
,,"Mailing Address :W6244 410TH AVE,",,
,,"ELLSWORTH, WI 54011-3000 ",,
,,Phone 1: (715)273-5847,,
,,Phone 2: (715)821-5847,,
TOWN OF EL PASO -,48008,CLERK: SHERRI HEISE,https://www.co.pierce.wi.us/municipal,5/13/2020
PIERCE COUNTY,,,government/el_paso_township/el_paso,
,,,_main_index.htm,
,,"Municipal Address :N5325 450TH ST,",,
,,"ELLSWORTH, WI 54011-5721",,
,,"Mailing Address :N5325 450TH ST, ELLSWORTH,",,
,,WI 54011-5721 ,,
,,Phone 1: (715)273-4811,,
TOWN OF GILMAN -,48010,CLERK: BECKY MANLEY,www.co.pierce.wi.us/gilmantownship,4/16/2018
PIERCE COUNTY,,,,
,,"Municipal Address :W3616 770TH AVE, SPRING",,
,,"VALLEY, WI 54767-8229",,
,,"Mailing Address :W3176 690TH AVE, SPRING",,
,,"VALLEY, WI 54767-8507 ",,
,,Phone 1: (715)778-4425,,
Printed 8/7/2020 10:35:34 AM,,,,Page 256 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
TOWN OF HARTLAND -,48012,CLERK: JAIMIE MURPHY,,3/23/2020
PIERCE COUNTY,,,,
,,"Municipal Address :W6170 COUNTY ROAD EE,",,
,,"BAY CITY, WI 54723-8511",,
,,"Mailing Address :W6170 COUNTY ROAD EE, BAY",,
,,"CITY, WI 54723-8511 ",,
,,Phone 1: (715)495-0636,,
TOWN OF ISABELLE -,48014,CLERK: JULIE ERICKSON,,4/29/2019
PIERCE COUNTY,,,,
,,"Municipal Address :W5144 STATE ROAD 35, BAY",,
,,"CITY, WI 54723-7304",,
,,"Mailing Address :W7187 135TH AVE, BAY CITY,",,
,,WI 54723-8410 ,,
,,Phone 1: (715)792-2008,,
TOWN OF MAIDEN,48016,CLERK: DARLA PITTMAN,,10/26/2017
ROCK - PIERCE COUNTY,,,,
,,"Municipal Address :W2096 COUNTY ROAD CC,",,
,,"MAIDEN ROCK, WI 54750-8707",,
,,"Mailing Address :N1575 35TH ST, PLUM CITY, WI",,
,,54761-8523 ,,
,,Phone 1: (715)647-3953,,
,,Phone 2: (715)448-3587,,
,,Fax: (715)448-2040,,
TOWN OF MARTELL -,48018,CLERK: SARA CARDWELL,,12/6/2019
PIERCE COUNTY,,,,
,,"Municipal Address :W5581 US HIGHWAY 63,",,
,,"SPRING VALLEY, WI 54767-7826",,
,,"Mailing Address :W6562 870TH AVE, RIVER",,
,,"FALLS, WI 54022 ",,
,,Phone 1: (715)977-1202,,
TOWN OF OAK GROVE -,48020,CLERK: ANDRIA HAYDAY,,2/6/2018
PIERCE COUNTY,,,,
,,"Municipal Address :N4939 1100TH ST,",,
,,"PRESCOTT, WI 54021",,
,,"Mailing Address :PO BOX 434, PRESCOTT, WI",,
,,54021-0434 ,,
,,Phone 1: (715)262-4005,,
,,Fax: (715)262-4015,,
Printed 8/7/2020 10:35:34 AM,,,,Page 257 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
,,,8/7/2020 10:35:34 AM,
,,Municipal Clerks,,
Municipality,HINDI,Clerk Contact Information,Web Site,Last Updated
TOWN OF RIVER FALLS -,48022,CLERK: SUSAN FREIERMUTH,https://riverfallstown.com/,5/13/2019
PIERCE COUNTY,,,,
,,DEPUTY CLERK: RUTH STERN,,
,,"Municipal Address :W9015 770TH AVE, RIVER",,
,,"FALLS, WI 54022-4325",,
,,"Mailing Address :N7998 STATE HIGHWAY 65,",,
,,"RIVER FALLS, WI 54022 ",,
,,Phone 1: (715)425-1117,,
,,Phone 2: (715)425-7373,,
TOWN OF ROCK ELM -,48024,CLERK: MONICA ROBEY,,3/8/2018
PIERCE COUNTY,,,,
,,"Municipal Address :N5412 170TH ST, ELMWOOD,",,
,,WI 54740,,
,,"Mailing Address :N5427 COUNTY ROAD S,",,
,,"ELMWOOD, WI 54740 ",,
,,Phone 1: (715)639-4080,,
TOWN OF SALEM -,48026,CLERK: RUTH KAY,http://www.co.pierce.wi.us/municipal,6/13/2019
PIERCE COUNTY,,,%20government/salem_township/sale,
,,,m_main_index.htm,
,,"Municipal Address :N3599 COUNTY ROAD A,",,
,,"MAIDEN ROCK, WI 54750-8105",,
,,"Mailing Address :W1085 CARDINAL DRIVE,",,
,,"SPRING VALLEY, WI 54767 ",,
,,Phone 1: (715)647-3585,,
,,Phone 2: (612)756-0286,,
TOWN OF SPRING LAKE,48028,CLERK: DONNA BORGSCHATZ,,4/29/2019
- PIERCE COUNTY,,,,
,,"Municipal Address :N7717 COUNTY ROAD B,",,
,,"SPRING VALLEY, WI 54767-8052",,
,,"Mailing Address :PO BOX 178, SPRING VALLEY,",,
,,WI 54767-0178 ,,
,,Phone 1: (715)307-3463,,
,,Phone 2: (715)772-4228,,
,,Fax: (715)772-4241,,
TOWN OF TRENTON -,48030,CLERK: STEVE THOMS,,4/16/2018
PIERCE COUNTY,,,,
,,"Municipal Address :W7926 250TH AVE, HAGER",,
,,"CITY, WI 54014-8175",,
,,"Mailing Address :W8074 147TH AVE, HAGER",,
,,"CITY, WI 54014-8069 ",,
,,Phone 1: (715)792-5218,,
Printed 8/7/2020 10:35:34 AM,,,,Page 258 of 402
STATE OF WISCONSIN,,,WI_R_ELE_MUNICLRK,
